2017-07-20 09:12:07,928 [1] INFO  DBServer - The server instance DBServer has been started!
2017-07-20 09:21:31,643 [25] INFO  DBServer - 牌堆28,5,21,6,8,7,2,18,27,23,14,22,15,15,29,14,8,26,3,8,5,22,19,17,2,11,6,29,21,7,23,9,7,25,18,13,14,13,12,25,6,13,3,15,3,2,7,12,1,29,17,18,25,3,25,28,19,16,9,16,9,24,13,28,12,26,18,16,15,22,29,27,11,6,5,2,4,22,19,1,17,27,4,24,26,16,11,5,14,23,9,28,17,27,8,4,21,23,24,26,11,4,1,19,24,12,21,1,
2017-07-20 09:21:31,643 [25] INFO  DBServer - 方位------1----2,5,6,7,8,14,15,15,18,21,22,23,27,28,
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将1筒----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将2筒----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将3筒----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将4筒----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将5筒----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将6筒----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将7筒----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将8筒----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将9筒----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将1条----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将2条----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将3条----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将4条----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将5条----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将6条----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将7条----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将8条----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将9条----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将1万----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将2万----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将3万----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将4万----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将5万----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将6万----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将7万----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将8万----------4
2017-07-20 09:21:40,674 [26] INFO  DBServer - 麻将9万----------4
2017-07-20 09:21:40,690 [26] INFO  DBServer - 牌堆28,5,21,6,8,7,2,18,27,23,14,22,15,15,29,14,8,26,3,8,5,22,19,17,2,11,6,29,21,7,23,9,7,25,18,13,14,13,12,25,6,13,3,15,3,2,7,12,1,29,17,18,25,3,25,28,19,16,9,16,9,24,13,28,12,26,18,16,15,22,29,27,11,6,5,2,4,22,19,1,17,27,4,24,26,16,11,5,14,23,9,28,17,27,8,4,21,23,24,26,11,4,1,19,24,12,21,1,
